Source,Target,Type,Kind,Id,Label,Interval,Weight
319322393,1364298062919794688,Directed,,316,,,1.0
319322393,456848255,Directed,,317,,,1.0
319322393,919568303894515712,Directed,,318,,,1.0
35259388,1455484372556070923,Directed,,319,,,1.0
1459539183891107843,1364298062919794688,Directed,,320,,,1.0
203891785,4480118843,Directed,,321,,,1.0
1248307267,1364298062919794688,Directed,,322,,,1.0
1364303913273483266,1301919962873974784,Directed,,323,,,1.0
1447835681254948865,710520401735057409,Directed,,324,,,1.0
424084271,1364298062919794688,Directed,,325,,,1.0
1094253615420706816,1364298062919794688,Directed,,326,,,1.0
4204183834,1364298062919794688,Directed,,327,,,1.0
342074085,1364298062919794688,Directed,,328,,,1.0
1889472642,1455484372556070923,Directed,,329,,,1.0
957072768,1455484372556070923,Directed,,330,,,1.0
833545501,2322424306,Directed,,331,,,1.0
4204183834,1364298062919794688,Directed,,332,,,1.0
1421936444675923969,1455484372556070923,Directed,,333,,,1.0
126727689,1364298062919794688,Directed,,334,,,1.0
865205076159344640,1364298062919794688,Directed,,335,,,1.0
742693486563053568,2322424306,Directed,,336,,,1.0
1388566135826694146,446380041,Directed,,337,,,1.0
1421936444675923969,2175887381,Directed,,338,,,1.0
251106558,1364298062919794688,Directed,,339,,,1.0
1417490129866924033,446380041,Directed,,340,,,1.0
287566348,1364298062919794688,Directed,,341,,,1.0
1391077456325525504,1364298062919794688,Directed,,342,,,1.0
865205076159344640,1364298062919794688,Directed,,343,,,1.0
2773450417,1364298062919794688,Directed,,344,,,1.0
865205076159344640,1364298062919794688,Directed,,345,,,1.0
1086984555352023040,446380041,Directed,,346,,,1.0
392728431,1438546161955229703,Directed,,347,,,1.0
2390676985,1364298062919794688,Directed,,348,,,1.0
1013117294,1364298062919794688,Directed,,349,,,1.0
927122457894453248,1364298062919794688,Directed,,350,,,1.0
730116701589753857,1355767833922306050,Directed,,351,,,1.0
1099277078,1238800491632607232,Directed,,352,,,1.0
73418713,1364298062919794688,Directed,,353,,,1.0
1323023005304430592,324580620,Directed,,354,,,1.0
4204183834,945102892956086272,Directed,,355,,,1.0
865205076159344640,1364298062919794688,Directed,,356,,,1.0
2363018685,1364298062919794688,Directed,,357,,,1.0
498068054,1364298062919794688,Directed,,358,,,1.0
147943469,1364298062919794688,Directed,,359,,,1.0
739708146655100928,1364298062919794688,Directed,,360,,,1.0
1317396407326806017,1364298062919794688,Directed,,361,,,1.0
141529750,1364298062919794688,Directed,,362,,,1.0
1099277078,1364298062919794688,Directed,,363,,,1.0
729861715970658308,1364298062919794688,Directed,,364,,,1.0
1420711554270511107,1364298062919794688,Directed,,365,,,1.0
1410870161985388546,1364298062919794688,Directed,,366,,,1.0
205442172,710520401735057409,Directed,,367,,,1.0
71593119,1364298062919794688,Directed,,368,,,1.0
898297518,945102892956086272,Directed,,369,,,1.0
1223200116670115850,1434078813063876608,Directed,,370,,,1.0
91591882,1364298062919794688,Directed,,371,,,1.0
1006493750,1364298062919794688,Directed,,372,,,1.0
984081495231954944,945102892956086272,Directed,,373,,,1.0
3179223957,1364298062919794688,Directed,,374,,,1.0
1181573622588231681,1364298062919794688,Directed,,375,,,1.0
1353030410796720129,1364298062919794688,Directed,,376,,,1.0
141509471,1364298062919794688,Directed,,377,,,1.0
1376226833000173576,1364298062919794688,Directed,,378,,,1.0
3719734875,1364298062919794688,Directed,,379,,,1.0
3004247111,1364298062919794688,Directed,,380,,,1.0
3719734875,1364298062919794688,Directed,,381,,,1.0
1005873765203501056,945102892956086272,Directed,,382,,,1.0
312691936,1364298062919794688,Directed,,383,,,1.0
502961596,324580620,Directed,,384,,,1.0
1029104546,446609691,Directed,,385,,,1.0
1029104546,446609691,Directed,,386,,,1.0
2585035709,1364298062919794688,Directed,,387,,,1.0
1349169332773916673,1349169332773916673,Directed,,388,,,1.0
1472024600447963139,1448002220360933383,Directed,,389,,,1.0
2585035709,1364298062919794688,Directed,,390,,,1.0
2585035709,1364298062919794688,Directed,,391,,,1.0
312691936,1364298062919794688,Directed,,392,,,1.0
1438170887111520259,945102892956086272,Directed,,393,,,1.0
1161834389170479104,1364298062919794688,Directed,,394,,,1.0
1338197570020122624,1364298062919794688,Directed,,395,,,1.0
1162426204705697793,1402397995321147401,Directed,,396,,,1.0
1344997483429179394,945102892956086272,Directed,,397,,,1.0
433485990,1364298062919794688,Directed,,398,,,1.0
1410870161985388546,1364298062919794688,Directed,,399,,,1.0
100878763,1364298062919794688,Directed,,400,,,1.0
4047552142,945102892956086272,Directed,,401,,,1.0
2535751839,945102892956086272,Directed,,402,,,1.0
3244161467,1364298062919794688,Directed,,403,,,1.0
936010797217656832,1364298062919794688,Directed,,404,,,1.0
141529750,945102892956086272,Directed,,405,,,1.0
3719734875,1364298062919794688,Directed,,406,,,1.0
955276178461478914,945102892956086272,Directed,,407,,,1.0
1398897288098033667,1364298062919794688,Directed,,408,,,1.0
393423439,420931672,Directed,,409,,,1.0
416177225,1398742674031747075,Directed,,410,,,1.0
479467597,1364298062919794688,Directed,,411,,,1.0
193009291,420931672,Directed,,412,,,1.0
461019019,420931672,Directed,,413,,,1.0
335247158,1364298062919794688,Directed,,414,,,1.0
1272217437371609088,1454821005877288970,Directed,,415,,,1.0
1313354509968642048,1364298062919794688,Directed,,416,,,1.0
589178819,1364298062919794688,Directed,,417,,,1.0
1089107530247221249,1454821005877288970,Directed,,418,,,1.0
1310565298920136705,1364298062919794688,Directed,,419,,,1.0
1372630004270530561,1364298062919794688,Directed,,420,,,1.0
1372630004270530561,1364298062919794688,Directed,,421,,,1.0
1459654405280698368,1364298062919794688,Directed,,422,,,1.0
1288901307093450752,1364298062919794688,Directed,,423,,,1.0
1004886276,1364298062919794688,Directed,,424,,,1.0
1004886276,1364298062919794688,Directed,,425,,,1.0
1145102592,1364298062919794688,Directed,,426,,,1.0
470089221,1432716427094540292,Directed,,427,,,1.0
1231957350828957697,1454821005877288970,Directed,,428,,,1.0
1266634908,1364298062919794688,Directed,,429,,,1.0
268452474,1371930138028470272,Directed,,430,,,1.0
1156830576592203776,1364298062919794688,Directed,,431,,,1.0
1223954414807011328,1364298062919794688,Directed,,432,,,1.0
440247035,1434532915417919488,Directed,,433,,,1.0
1250388882694307841,2322424306,Directed,,434,,,1.0
2511415512,1364298062919794688,Directed,,435,,,1.0
582265897,1454821005877288970,Directed,,436,,,1.0
386158314,1364298062919794688,Directed,,437,,,1.0
125374717,923171889891209217,Directed,,438,,,1.0
582265897,1455484372556070923,Directed,,439,,,1.0
3172430939,1364298062919794688,Directed,,440,,,1.0
2195968707,1352326627477377025,Directed,,441,,,1.0
585968039,1364298062919794688,Directed,,442,,,1.0
2195968707,1364298062919794688,Directed,,443,,,1.0
1337899721545879555,1364298062919794688,Directed,,444,,,1.0
1446500137602322440,1455484372556070923,Directed,,445,,,1.0
1446500137602322440,1454821005877288970,Directed,,446,,,1.0
1337899721545879555,1364298062919794688,Directed,,447,,,1.0
1337899721545879555,1364298062919794688,Directed,,448,,,1.0
1404095153095200770,1364298062919794688,Directed,,449,,,1.0
1673451542,1364298062919794688,Directed,,450,,,1.0
1234744238228803585,1364298062919794688,Directed,,451,,,1.0
1310565298920136705,1364298062919794688,Directed,,452,,,1.0
1259795247925690371,1364298062919794688,Directed,,453,,,1.0
1036307375744016386,1364298062919794688,Directed,,454,,,1.0
1036307375744016386,1454821005877288970,Directed,,455,,,1.0
1438842563184762884,1364298062919794688,Directed,,456,,,1.0
1036307375744016386,1364298062919794688,Directed,,457,,,1.0
558560470,1438546161955229703,Directed,,458,,,1.0
1020502986,1364298062919794688,Directed,,459,,,1.0
177164070,1364298062919794688,Directed,,460,,,1.0
1455912609417502727,1364298062919794688,Directed,,461,,,1.0
1352465678,1364298062919794688,Directed,,462,,,1.0
701168995,1364298062919794688,Directed,,463,,,1.0
1273686762691297280,1364298062919794688,Directed,,464,,,1.0
1455912609417502727,1364298062919794688,Directed,,465,,,1.0
242954953,1364298062919794688,Directed,,466,,,1.0
1435036992056737810,1364298062919794688,Directed,,467,,,1.0
1448042555871055876,1364298062919794688,Directed,,468,,,1.0
326150500,1364298062919794688,Directed,,469,,,1.0
175166079,1364298062919794688,Directed,,470,,,1.0
1011308525807693829,2322424306,Directed,,471,,,1.0
1111179646538842112,1364298062919794688,Directed,,472,,,1.0
1111179646538842112,1364298062919794688,Directed,,473,,,1.0
751180558936530944,1364298062919794688,Directed,,474,,,1.0
337152978,1364298062919794688,Directed,,475,,,1.0
177164070,1364298062919794688,Directed,,476,,,1.0
2535751839,1352326627477377025,Directed,,477,,,1.0
1427632842075475968,1364298062919794688,Directed,,478,,,1.0
452013510,1364298062919794688,Directed,,479,,,1.0
1238143563017474049,1364298062919794688,Directed,,480,,,1.0
1174780873075544069,1364298062919794688,Directed,,481,,,1.0
461019019,1364298062919794688,Directed,,482,,,1.0
452350565,1434532915417919488,Directed,,483,,,1.0
4889385693,1448727801411026944,Directed,,484,,,1.0
1322010178078859264,1352326627477377025,Directed,,485,,,1.0
164655159,1364298062919794688,Directed,,486,,,1.0
249593744,1364298062919794688,Directed,,487,,,1.0
1380854935189909506,1364298062919794688,Directed,,488,,,1.0
582265897,1364298062919794688,Directed,,489,,,1.0
1401942238544990219,1364298062919794688,Directed,,490,,,1.0
2535751839,710520401735057409,Directed,,491,,,1.0
1143393739,1364298062919794688,Directed,,492,,,1.0
1089107530247221249,710520401735057409,Directed,,493,,,1.0
230310402,1364298062919794688,Directed,,494,,,1.0
1418228852040470533,1364298062919794688,Directed,,495,,,1.0
141529750,1364298062919794688,Directed,,496,,,1.0
1398897288098033667,1364298062919794688,Directed,,497,,,1.0
141529750,1364298062919794688,Directed,,498,,,1.0
1915578642,1352326627477377025,Directed,,499,,,1.0
373950389,1364298062919794688,Directed,,500,,,1.0
3176594760,1352326627477377025,Directed,,501,,,1.0
4160203479,1364298062919794688,Directed,,502,,,1.0
2336489501,1352326627477377025,Directed,,503,,,1.0
1108660999731728384,1352326627477377025,Directed,,504,,,1.0
582265897,1364298062919794688,Directed,,505,,,1.0
1029434331394129924,2322424306,Directed,,506,,,1.0
2389687188,1364298062919794688,Directed,,507,,,1.0
1218946952924213251,1364298062919794688,Directed,,508,,,1.0
1428767360,1364298062919794688,Directed,,509,,,1.0
1166401156492464129,1364298062919794688,Directed,,510,,,1.0
2876249524,1364298062919794688,Directed,,511,,,1.0
1248557329882271744,710520401735057409,Directed,,512,,,1.0
1283167465,1352326627477377025,Directed,,513,,,1.0
582265897,1352326627477377025,Directed,,514,,,1.0
121466746,1352326627477377025,Directed,,515,,,1.0
1266649207,1352326627477377025,Directed,,516,,,1.0
1312802310830125057,710520401735057409,Directed,,517,,,1.0
1222246382188318720,710520401735057409,Directed,,518,,,1.0
57358236,1352326627477377025,Directed,,519,,,1.0
1372227242638577671,1364298062919794688,Directed,,520,,,1.0
740077770001244160,1364298062919794688,Directed,,521,,,1.0
452013510,1364298062919794688,Directed,,522,,,1.0
1449282200030126082,1364298062919794688,Directed,,523,,,1.0
